state, city, station,fromDate, AT, BP, PM10, PM2.5, RH, SR,  Toluene, WD, WS, CO, Benzene, NH3, NO, NO2, NOx, Ozone, SO2
Delhi,Delhi,site_301,24-Jul-2020 - 07:00,33.2,973.8,93.75,62.5,76.95,394.8,99.53,77.5,1.02,1.85,5.52,65.57,29.67,55.08,53.47,35.95,14.22
Delhi,Delhi,site_301,24-Jul-2020 - 08:00,34.75,973.53,92.25,58.0,69.23,422.35,56.23,78.5,1.25,1.55,2.4,66.72,22.77,43.67,41.8,48.58,11.8
Delhi,Delhi,site_301,24-Jul-2020 - 09:00,36.33,973.4,70.0,39.5,62.7,435.7,19.3,86.25,1.35,1.45,1.43,68.65,21.83,61.83,50.7,60.23,11.28
Delhi,Delhi,site_301,24-Jul-2020 - 10:00,36.8,973.3,66.75,38.5,60.52,437.35,12.47,80.5,1.58,1.35,1.22,72.25,16.4,55.7,42.98,87.45,10.52
Delhi,Delhi,site_301,24-Jul-2020 - 11:00,37.77,973.3,71.0,37.5,56.2,432.05,9.2,84.75,1.9,1.6,1.2,78.1,14.35,51.03,38.85,97.35,9.57
Delhi,Delhi,site_301,24-Jul-2020 - 12:00,38.38,973.3,58.25,30.75,53.65,425.4,9.9,81.5,1.7,1.32,0.53,84.28,15.73,54.5,41.8,99.15,8.88
Delhi,Delhi,site_301,24-Jul-2020 - 13:00,38.6,973.3,56.0,33.75,52.42,404.93,5.95,76.5,1.95,2.67,0.0,89.88,13.05,49.15,36.8,106.97,9.47
Delhi,Delhi,site_301,24-Jul-2020 - 14:00,38.6,973.3,55.25,34.5,51.92,392.07,21.0,84.0,1.73,2.33,2.0,89.12,13.82,44.98,35.2,114.95,9.62
Delhi,Delhi,site_301,24-Jul-2020 - 15:00,38.05,973.3,51.5,28.75,53.12,376.1,23.55,79.25,1.48,2.45,2.8,86.92,14.23,52.0,39.25,112.85,10.62
Delhi,Delhi,site_301,24-Jul-2020 - 16:00,36.85,973.3,52.5,25.0,57.12,359.9,55.17,79.25,1.38,2.42,4.62,80.28,18.35,76.8,55.82,106.92,12.73
Delhi,Delhi,site_301,24-Jul-2020 - 17:00,36.53,973.3,68.75,47.0,58.12,353.88,62.22,76.25,1.23,2.23,4.47,81.85,15.32,66.33,47.75,111.35,13.48
Delhi,Delhi,site_301,24-Jul-2020 - 18:00,36.07,973.3,70.75,47.0,60.3,221.55,48.77,83.5,1.48,2.82,2.4,79.75,14.9,76.5,52.83,99.18,13.25
Delhi,Delhi,site_301,24-Jul-2020 - 19:00,33.42,973.52,71.25,40.75,70.62,12.47,18.88,143.25,1.22,2.65,1.02,68.22,17.5,71.47,52.27,77.78,9.8
Delhi,Delhi,site_301,24-Jul-2020 - 20:00,32.62,973.65,51.25,22.75,74.18,9.4,21.33,221.0,0.3,2.72,2.4,68.6,91.2,98.25,126.65,43.67,9.8
Delhi,Delhi,site_301,24-Jul-2020 - 21:00,33.05,973.5,62.25,30.75,72.3,9.35,19.05,63.0,0.53,2.78,2.25,65.65,33.65,105.53,83.5,98.88,17.12
Delhi,Delhi,site_301,24-Jul-2020 - 22:00,33.25,973.7,72.5,46.75,75.9,9.52,125.38,60.75,0.9,2.88,11.1,64.22,14.9,70.53,49.65,39.45,19.38
Delhi,Delhi,site_301,25-Jul-2020 - 00:00,32.83,973.82,125.0,32.25,79.17,9.45,110.05,66.25,1.23,1.02,14.45,54.65,11.28,40.05,30.52,37.08,12.6
Delhi,Delhi,site_301,25-Jul-2020 - 01:00,32.58,973.9,309.75,32.5,81.58,9.52,73.28,79.0,1.07,1.73,10.08,53.62,8.7,26.9,21.43,40.75,11.57
Delhi,Delhi,site_301,25-Jul-2020 - 02:00,32.42,973.9,185.75,23.25,82.1,9.55,36.9,67.5,1.08,0.8,3.2,47.1,7.4,19.0,16.1,42.92,10.35
Delhi,Delhi,site_301,25-Jul-2020 - 03:00,32.25,973.9,39.75,26.25,82.83,9.43,22.0,81.25,1.3,1.05,1.5,44.15,7.35,15.28,14.12,45.38,10.1
Delhi,Delhi,site_301,25-Jul-2020 - 04:00,32.15,973.9,34.25,23.75,83.55,9.6,11.5,72.75,1.3,1.07,0.42,41.6,6.28,13.3,12.2,48.6,9.3
Delhi,Delhi,site_301,25-Jul-2020 - 05:00,32.3,973.9,29.25,23.25,82.85,17.6,7.22,67.75,1.0,1.35,0.0,40.38,9.3,20.85,18.62,39.83,8.93
Delhi,Delhi,site_301,25-Jul-2020 - 06:00,32.2,973.9,30.25,22.0,83.2,132.57,6.58,65.75,1.0,0.62,0.0,38.55,8.92,16.52,16.08,41.65,8.5
Delhi,Delhi,site_301,25-Jul-2020 - 07:00,32.5,973.88,34.75,17.75,82.15,317.0,7.83,71.5,0.98,0.12,0.28,34.05,13.2,25.82,24.5,33.85,12.72
Delhi,Delhi,site_301,25-Jul-2020 - 08:00,33.33,973.8,45.75,25.25,77.92,384.75,47.62,73.75,1.12,0.2,3.92,32.32,9.18,17.35,16.7,41.55,10.8
Delhi,Delhi,site_301,25-Jul-2020 - 09:00,33.7,973.8,50.5,33.75,76.47,388.75,21.9,70.75,0.95,0.15,1.93,32.48,11.32,23.83,21.92,42.03,9.57
Delhi,Delhi,site_301,25-Jul-2020 - 10:00,34.65,973.62,68.25,41.75,72.7,417.43,33.27,75.25,1.25,None,2.52,32.58,9.85,21.68,19.55,49.12,10.45
Delhi,Delhi,site_301,25-Jul-2020 - 11:00,37.18,973.35,70.75,48.75,62.45,444.68,16.95,79.75,1.12,1.0,0.75,32.0,7.15,22.68,17.85,70.7,10.25
Delhi,Delhi,site_301,25-Jul-2020 - 12:00,37.77,973.3,66.75,46.0,58.8,422.43,9.82,84.0,1.38,1.6,0.57,32.75,6.1,22.3,16.8,96.17,9.62
Delhi,Delhi,site_301,25-Jul-2020 - 13:00,37.8,973.3,70.25,49.5,58.38,407.18,15.75,107.5,0.88,None,0.72,34.75,6.67,27.52,20.1,100.25,10.9
Delhi,Delhi,site_301,25-Jul-2020 - 14:00,37.83,973.3,74.75,45.5,57.05,396.48,26.25,90.5,0.93,None,1.85,34.78,8.4,25.25,20.3,95.02,10.28
Delhi,Delhi,site_301,25-Jul-2020 - 15:00,36.8,973.3,50.25,27.25,61.02,387.15,24.15,99.75,1.05,None,3.47,77.1,24.08,55.0,48.9,85.45,9.9
Delhi,Delhi,site_301,25-Jul-2020 - 16:00,36.33,973.32,47.75,22.0,62.67,371.62,35.95,72.25,1.55,None,3.2,78.38,19.48,47.95,41.38,83.5,10.43
Delhi,Delhi,site_301,25-Jul-2020 - 17:00,35.52,973.4,38.5,23.0,65.97,356.2,41.9,75.25,1.15,0.3,4.07,77.17,18.38,48.78,40.93,76.15,9.95
Delhi,Delhi,site_301,25-Jul-2020 - 18:00,34.9,973.45,43.25,25.75,68.72,150.5,28.92,66.25,0.97,0.6,1.95,75.72,24.23,67.53,55.67,58.7,12.48
Delhi,Delhi,site_301,25-Jul-2020 - 19:00,34.22,973.6,50.0,26.0,71.9,17.55,10.57,66.5,0.98,0.45,0.3,76.2,17.73,60.35,46.52,50.65,12.95
Delhi,Delhi,site_301,25-Jul-2020 - 20:00,33.75,973.7,40.75,26.75,74.35,9.43,6.83,65.5,0.77,None,0.97,74.45,14.48,42.2,34.25,54.22,9.6
Delhi,Delhi,site_301,25-Jul-2020 - 21:00,33.55,973.7,42.0,22.0,75.53,9.5,5.55,81.75,0.57,0.5,0.75,74.28,19.15,60.82,47.95,39.7,9.02
Delhi,Delhi,site_301,25-Jul-2020 - 22:00,33.45,973.7,48.5,24.75,75.47,9.53,25.75,58.5,0.43,0.1,2.07,72.75,11.82,45.1,33.62,45.1,9.57
Delhi,Delhi,site_301,30-Sep-2020 - 00:00,32.32,971.85,176.0,41.25,61.62,9.25,None,220.5,0.32,1.5,None,29.08,0.98,37.02,20.5,43.38,18.1
Delhi,Delhi,site_301,30-Sep-2020 - 01:00,32.2,971.85,133.5,33.75,60.9,9.3,None,252.5,0.32,1.42,None,30.12,1.7,28.5,16.55,46.45,16.52
Delhi,Delhi,site_301,30-Sep-2020 - 02:00,31.3,971.9,121.75,35.5,63.58,9.32,None,221.5,0.3,1.4,None,28.85,2.3,55.75,31.5,24.12,16.5
Delhi,Delhi,site_301,30-Sep-2020 - 03:00,30.48,971.82,154.5,36.25,67.45,9.35,None,210.5,0.3,1.62,None,27.08,17.58,68.83,50.95,11.03,19.48
Delhi,Delhi,site_301,30-Sep-2020 - 04:00,30.4,971.88,176.0,43.25,67.92,9.18,None,239.5,0.3,1.65,None,27.02,59.3,69.3,85.38,13.8,23.07
Delhi,Delhi,site_301,30-Sep-2020 - 05:00,30.1,971.85,165.0,46.25,73.0,9.32,None,246.25,0.3,2.03,None,25.35,150.1,64.7,174.48,11.95,24.35
Delhi,Delhi,site_301,30-Sep-2020 - 06:00,30.07,971.85,201.0,53.0,74.4,162.62,None,251.75,0.3,2.8,None,21.02,None,60.45,None,9.57,27.65
Delhi,Delhi,site_301,30-Sep-2020 - 07:00,31.75,972.27,223.0,51.75,67.35,388.72,None,252.75,0.3,2.65,None,25.65,193.2,59.5,192.9,12.2,26.95
Delhi,Delhi,site_301,30-Sep-2020 - 08:00,33.97,972.6,243.5,46.75,58.5,412.18,None,270.25,0.35,2.3,None,27.1,180.22,67.2,179.07,19.68,28.2
Delhi,Delhi,site_301,30-Sep-2020 - 09:00,35.88,972.28,268.75,46.5,52.17,422.58,None,247.0,0.42,2.12,None,25.68,108.4,94.67,139.0,35.23,30.1
Delhi,Delhi,site_301,30-Sep-2020 - 10:00,37.08,971.85,263.25,56.75,45.48,427.08,None,278.25,1.0,1.95,None,20.7,96.08,92.47,127.6,29.62,27.3
Delhi,Delhi,site_301,30-Sep-2020 - 11:00,38.38,971.73,241.5,52.75,40.3,395.58,None,276.0,1.1,1.33,None,21.1,82.93,91.0,116.05,35.02,23.17
Delhi,Delhi,site_301,30-Sep-2020 - 12:00,38.92,971.7,214.0,41.5,39.58,370.8,None,270.25,1.05,1.12,None,22.2,57.45,90.65,95.08,35.9,22.12
Delhi,Delhi,site_301,30-Sep-2020 - 13:00,39.05,971.7,207.25,37.5,39.45,366.35,None,271.75,1.48,0.25,None,23.67,32.47,81.78,69.97,43.5,22.07
Delhi,Delhi,site_301,30-Sep-2020 - 14:00,38.6,971.7,227.0,39.75,39.38,356.93,None,263.75,1.68,0.38,None,23.85,55.9,71.0,82.15,46.15,21.02
Delhi,Delhi,site_301,30-Sep-2020 - 15:00,37.75,971.67,203.75,37.5,40.67,350.6,None,272.75,1.43,0.38,None,24.7,55.65,59.53,76.72,56.15,13.68
Delhi,Delhi,site_301,30-Sep-2020 - 16:00,36.62,971.9,185.25,27.5,46.67,279.4,None,271.25,1.32,0.32,None,24.82,88.6,71.58,109.82,50.48,5.47
Delhi,Delhi,site_301,30-Sep-2020 - 17:00,35.98,971.8,196.5,33.25,48.5,128.7,None,275.0,0.65,0.62,None,26.85,92.12,83.57,119.55,38.25,5.65
Delhi,Delhi,site_301,30-Sep-2020 - 18:00,35.05,971.92,180.5,21.0,50.35,13.45,None,276.0,0.5,0.65,None,24.4,116.35,88.17,142.0,30.23,6.55
Delhi,Delhi,site_301,30-Sep-2020 - 19:00,34.27,971.88,206.0,31.0,53.67,9.22,None,272.75,0.47,0.83,None,27.15,124.45,88.73,148.55,24.6,7.27
Delhi,Delhi,site_301,30-Sep-2020 - 20:00,33.72,971.88,219.75,44.25,57.35,9.25,None,276.0,0.5,0.6,None,27.4,92.25,74.38,114.7,29.93,8.3
Delhi,Delhi,site_301,30-Sep-2020 - 21:00,33.08,971.85,208.5,47.0,59.55,9.32,None,273.5,0.32,0.82,None,26.75,68.03,73.85,94.88,26.45,7.47
Delhi,Delhi,site_301,30-Sep-2020 - 22:00,32.6,971.85,207.5,43.5,60.42,9.25,None,272.5,0.3,0.97,None,26.25,74.58,76.97,101.72,23.05,6.35
Delhi,Delhi,site_301,02-Oct-2020 - 00:00,30.52,971.85,267.25,None,67.53,9.3,None,62.25,0.3,2.25,None,26.98,85.48,84.72,114.75,13.47,5.05
Delhi,Delhi,site_301,02-Oct-2020 - 01:00,30.43,971.85,217.75,None,68.62,9.15,None,62.0,0.3,1.58,None,29.12,6.2,68.4,41.42,19.15,3.22
Delhi,Delhi,site_301,02-Oct-2020 - 02:00,30.45,971.73,169.0,None,69.95,9.25,None,63.0,0.3,1.35,None,28.0,29.15,63.0,57.15,16.15,3.85
Delhi,Delhi,site_301,02-Oct-2020 - 03:00,30.33,971.85,176.25,None,71.03,9.2,None,63.0,0.3,1.48,None,27.23,14.45,61.12,44.33,15.82,4.15
Delhi,Delhi,site_301,02-Oct-2020 - 04:00,29.98,972.0,176.0,None,73.85,9.25,None,61.25,0.3,1.68,None,27.5,84.92,68.58,105.7,12.95,1.4
Delhi,Delhi,site_301,02-Oct-2020 - 05:00,29.8,971.8,197.25,None,75.65,9.32,None,61.0,0.3,2.05,None,28.27,173.93,67.95,207.28,12.5,16.67
Delhi,Delhi,site_301,02-Oct-2020 - 06:00,29.85,972.0,220.5,None,74.9,146.45,None,59.75,0.3,2.25,None,23.62,241.1,53.9,246.65,11.78,20.98
Delhi,Delhi,site_301,02-Oct-2020 - 07:00,30.95,972.12,224.5,None,67.8,389.38,None,153.0,0.42,1.7,None,15.88,107.67,55.77,150.35,12.82,19.45
Delhi,Delhi,site_301,02-Oct-2020 - 08:00,33.05,972.27,201.25,None,57.73,413.2,None,186.0,0.35,1.82,None,13.35,114.9,73.92,132.97,16.67,19.82
Delhi,Delhi,site_301,02-Oct-2020 - 09:00,35.73,972.15,249.25,None,50.73,420.2,None,268.5,0.35,2.08,None,15.7,140.03,105.83,170.12,22.65,2.58
Delhi,Delhi,site_301,02-Oct-2020 - 10:00,37.5,971.95,316.25,None,47.0,424.17,None,260.0,0.32,1.95,None,23.32,75.8,106.1,118.47,32.35,2.95
Delhi,Delhi,site_301,02-Oct-2020 - 11:00,38.77,971.77,222.75,None,43.2,396.4,None,265.75,0.53,1.78,None,19.33,55.02,109.03,102.77,46.35,1.57
Delhi,Delhi,site_301,02-Oct-2020 - 12:00,39.7,971.7,199.25,None,39.52,372.15,None,267.25,0.57,0.9,None,14.12,25.62,100.7,74.4,55.23,0.8
Delhi,Delhi,site_301,02-Oct-2020 - 13:00,39.77,971.7,172.5,None,40.08,366.4,None,212.0,0.7,1.35,None,16.95,32.7,99.88,79.8,55.38,19.57
Delhi,Delhi,site_301,02-Oct-2020 - 14:00,39.7,971.55,184.75,None,39.28,351.5,None,273.0,0.62,1.25,None,18.55,43.55,89.9,83.22,56.52,19.97
Delhi,Delhi,site_301,02-Oct-2020 - 15:00,38.33,971.7,175.5,None,40.85,353.4,None,226.5,0.53,1.4,None,18.18,56.48,71.53,84.38,65.1,21.98
Delhi,Delhi,site_301,02-Oct-2020 - 16:00,37.3,971.7,181.75,None,41.55,274.0,None,255.75,0.5,1.6,None,14.32,75.92,78.4,103.58,53.97,18.52
Delhi,Delhi,site_301,02-Oct-2020 - 17:00,36.42,971.9,172.75,None,46.27,127.43,None,252.5,0.38,1.62,None,24.72,92.22,86.22,121.48,50.88,18.82
Delhi,Delhi,site_301,02-Oct-2020 - 18:00,35.25,971.9,197.75,None,51.25,11.97,None,183.0,0.3,1.85,None,20.12,86.7,98.57,123.15,35.85,20.82
Delhi,Delhi,site_301,02-Oct-2020 - 19:00,33.95,971.88,248.25,None,56.45,9.2,None,41.0,0.3,2.1,None,24.5,28.1,88.05,69.8,29.1,22.65
Delhi,Delhi,site_301,02-Oct-2020 - 20:00,33.7,972.18,274.25,None,57.88,9.17,None,112.25,0.3,2.0,None,24.45,27.75,80.2,65.33,33.85,20.52
Delhi,Delhi,site_301,02-Oct-2020 - 21:00,33.6,972.25,270.0,None,59.58,9.28,None,191.75,0.3,1.65,None,25.83,26.2,69.68,58.4,43.4,11.07
Delhi,Delhi,site_301,02-Oct-2020 - 22:00,33.02,972.2,263.25,None,62.9,9.15,None,106.5,0.3,1.2,None,24.1,20.57,63.55,50.65,39.42,2.17
Delhi,Delhi,site_301,03-Oct-2020 - 00:00,31.15,972.23,228.5,None,71.6,9.12,None,63.75,0.3,1.5,None,25.95,3.45,50.77,29.82,25.23,30.95
Delhi,Delhi,site_301,03-Oct-2020 - 01:00,30.68,972.15,200.75,None,71.03,9.12,None,64.0,0.3,1.62,None,23.2,1.92,43.92,24.92,38.8,27.38
Delhi,Delhi,site_301,03-Oct-2020 - 02:00,30.07,972.15,162.75,None,72.47,9.22,None,63.25,0.3,1.45,None,24.55,1.7,45.85,25.75,32.08,16.55
Delhi,Delhi,site_301,03-Oct-2020 - 03:00,29.35,972.5,151.75,None,76.53,9.28,None,62.75,0.3,1.02,None,23.98,6.77,61.3,38.1,18.85,20.83
Delhi,Delhi,site_301,03-Oct-2020 - 04:00,28.88,972.45,162.0,None,77.6,9.15,None,63.5,0.3,1.38,None,19.47,83.55,76.17,108.65,18.35,26.95
Delhi,Delhi,site_301,03-Oct-2020 - 05:00,28.77,972.3,189.25,None,79.12,9.15,None,62.75,0.3,2.08,None,9.88,124.5,72.55,201.5,17.15,27.7
Delhi,Delhi,site_301,03-Oct-2020 - 06:00,28.88,972.4,233.0,None,78.62,135.2,None,64.0,0.3,2.6,None,9.05,None,74.18,None,17.27,26.43
Delhi,Delhi,site_301,03-Oct-2020 - 07:00,31.02,972.2,258.25,None,69.38,381.7,None,60.5,0.3,2.78,None,18.6,None,81.23,294.95,14.88,52.38
Delhi,Delhi,site_301,03-Oct-2020 - 08:00,33.27,972.45,279.25,None,61.4,408.7,None,245.25,0.3,2.32,None,19.98,189.85,102.12,209.0,15.65,54.5
Delhi,Delhi,site_301,03-Oct-2020 - 09:00,35.55,972.25,292.25,None,51.98,421.03,None,270.5,0.38,1.75,None,19.82,110.55,106.9,147.15,25.73,52.42
Delhi,Delhi,site_301,03-Oct-2020 - 10:00,37.35,972.0,257.0,160.0,47.33,423.8,None,275.75,0.35,1.73,None,17.88,86.7,132.1,141.2,30.9,37.35
Delhi,Delhi,site_301,03-Oct-2020 - 11:00,38.85,971.75,461.0,None,41.58,401.4,None,245.5,0.55,1.77,None,16.35,98.38,121.0,144.47,34.0,28.82
Delhi,Delhi,site_301,03-Oct-2020 - 12:00,39.38,971.93,185.0,122.0,37.8,369.57,None,249.75,0.65,1.3,None,19.73,26.43,94.18,71.65,43.12,24.02
Delhi,Delhi,site_301,03-Oct-2020 - 13:00,39.77,971.75,176.75,102.75,36.27,365.88,None,262.5,0.75,1.15,None,14.43,38.42,92.05,80.3,45.53,22.1
Delhi,Delhi,site_301,03-Oct-2020 - 14:00,39.42,971.45,158.25,46.5,36.7,349.5,None,246.75,0.6,1.65,None,17.25,38.2,87.53,77.6,48.98,25.23
Delhi,Delhi,site_301,03-Oct-2020 - 15:00,38.05,971.5,169.5,50.0,38.42,352.38,None,192.25,0.57,1.8,None,11.72,62.83,80.57,94.05,58.6,25.55
Delhi,Delhi,site_301,03-Oct-2020 - 16:00,36.92,971.5,148.0,44.0,39.55,269.35,None,217.0,0.55,1.73,None,26.9,45.85,78.65,79.25,51.73,24.18
Delhi,Delhi,site_301,03-Oct-2020 - 17:00,35.98,971.55,156.0,34.75,39.8,115.83,None,264.5,0.38,1.92,None,14.95,118.67,83.1,140.97,35.65,22.6
Delhi,Delhi,site_301,03-Oct-2020 - 18:00,34.95,971.65,184.75,37.75,43.42,11.88,None,274.75,0.35,2.25,None,21.55,132.98,99.6,161.22,24.75,22.8
Delhi,Delhi,site_301,03-Oct-2020 - 19:00,33.95,971.7,230.5,48.75,47.33,9.22,None,276.25,0.3,2.35,None,17.2,146.08,95.75,169.98,17.92,24.8
Delhi,Delhi,site_301,03-Oct-2020 - 20:00,33.4,971.77,244.0,51.75,50.3,9.22,None,188.25,0.3,2.35,None,20.65,118.2,95.28,147.05,18.23,25.42
Delhi,Delhi,site_301,03-Oct-2020 - 21:00,32.35,971.7,243.75,65.75,52.75,9.22,None,157.5,0.3,2.15,None,22.68,66.3,94.25,104.22,13.55,26.15
Delhi,Delhi,site_301,03-Oct-2020 - 22:00,31.45,971.97,235.0,71.0,55.47,9.2,None,60.75,0.3,1.85,None,21.9,37.9,93.4,80.6,16.33,26.05
Delhi,Delhi,site_301,04-Oct-2020 - 00:00,29.57,972.6,208.75,75.5,65.1,9.25,None,63.5,0.3,2.38,None,21.32,42.45,91.17,83.08,12.3,19.57
Delhi,Delhi,site_301,04-Oct-2020 - 01:00,29.1,972.85,232.25,84.5,68.15,9.18,None,63.5,0.3,2.4,None,22.2,79.2,92.03,113.55,11.95,22.3
Delhi,Delhi,site_301,04-Oct-2020 - 02:00,29.0,973.1,241.75,98.5,71.0,9.15,None,57.25,0.3,2.5,None,25.25,27.6,84.75,67.45,12.18,17.7
Delhi,Delhi,site_301,04-Oct-2020 - 03:00,28.62,973.1,293.5,138.75,74.47,9.2,None,57.5,0.3,2.45,None,24.58,24.8,72.65,58.88,14.4,18.6
Delhi,Delhi,site_301,04-Oct-2020 - 04:00,28.77,973.25,218.25,97.75,75.12,9.2,None,57.5,0.3,2.58,None,22.65,58.6,73.25,86.7,12.53,18.2
Delhi,Delhi,site_301,04-Oct-2020 - 05:00,28.77,973.2,247.0,100.0,75.32,9.28,None,58.0,0.3,2.8,None,16.5,161.25,76.5,172.15,12.47,14.72
Delhi,Delhi,site_301,04-Oct-2020 - 06:00,28.65,973.3,236.0,66.25,75.68,141.8,None,57.5,0.3,3.3,None,18.32,None,63.92,270.35,13.0,20.27
Delhi,Delhi,site_301,04-Oct-2020 - 07:00,30.4,972.92,240.25,74.5,68.95,388.7,None,56.0,0.3,3.33,None,22.32,213.15,75.95,226.75,13.62,25.32
Delhi,Delhi,site_301,04-Oct-2020 - 08:00,33.23,972.5,299.75,82.0,57.75,410.3,None,54.5,0.3,2.95,None,25.12,120.55,103.9,153.52,20.0,37.6
Delhi,Delhi,site_301,04-Oct-2020 - 09:00,35.6,972.15,388.0,100.25,49.77,416.18,None,167.0,0.32,2.7,None,22.6,50.58,95.67,92.07,37.62,38.42
Delhi,Delhi,site_301,04-Oct-2020 - 10:00,37.03,971.88,540.0,114.75,45.98,423.38,None,100.25,0.4,2.45,None,19.97,45.17,101.22,90.53,42.58,27.38
Delhi,Delhi,site_301,04-Oct-2020 - 11:00,38.52,971.62,234.0,75.0,39.55,396.95,None,213.75,0.5,2.5,None,12.27,51.88,108.43,100.05,41.67,21.62
Delhi,Delhi,site_301,04-Oct-2020 - 12:00,39.25,971.5,178.25,65.25,36.08,371.5,None,207.75,0.47,2.23,None,19.0,23.8,91.62,68.15,48.55,14.82
Delhi,Delhi,site_301,04-Oct-2020 - 13:00,39.4,971.5,152.5,39.0,36.05,367.15,None,259.0,0.6,2.25,None,19.15,27.52,97.72,74.38,54.62,16.4
Delhi,Delhi,site_301,04-Oct-2020 - 14:00,39.02,971.5,166.25,47.0,35.95,351.9,None,206.75,0.65,2.53,None,16.38,39.93,88.62,79.67,66.75,18.07
Delhi,Delhi,site_301,04-Oct-2020 - 15:00,37.52,971.5,149.75,44.5,38.08,354.12,None,237.0,0.6,2.55,None,20.85,40.67,73.15,72.05,75.92,16.6
Delhi,Delhi,site_301,04-Oct-2020 - 16:00,36.47,971.65,152.25,43.75,38.98,271.52,None,272.0,0.7,2.48,None,16.98,55.8,80.15,87.97,68.9,13.78
Delhi,Delhi,site_301,04-Oct-2020 - 17:00,35.48,971.73,158.25,38.75,40.68,111.33,None,273.25,0.6,2.48,None,19.57,82.5,88.28,114.18,51.75,12.7
Delhi,Delhi,site_301,04-Oct-2020 - 18:00,34.2,971.8,184.5,45.0,45.48,11.35,None,268.5,0.3,2.9,None,20.23,93.9,99.8,129.62,28.97,12.38
Delhi,Delhi,site_301,04-Oct-2020 - 19:00,33.65,971.8,218.5,47.75,47.8,9.17,None,270.5,0.32,3.0,None,19.08,88.0,92.5,120.92,29.18,15.32
Delhi,Delhi,site_301,04-Oct-2020 - 20:00,33.25,971.75,229.0,50.25,49.53,9.2,None,265.25,0.32,2.88,None,17.73,67.92,83.65,99.83,29.3,16.98
Delhi,Delhi,site_301,04-Oct-2020 - 21:00,32.5,971.82,231.0,59.0,53.08,9.22,None,193.75,0.3,2.65,None,18.65,51.42,84.03,86.7,27.23,16.52
Delhi,Delhi,site_301,04-Oct-2020 - 22:00,32.03,971.77,214.5,57.25,57.1,9.18,None,272.0,0.3,2.72,None,17.3,73.25,95.07,110.22,21.1,15.95
Delhi,Delhi,site_301,05-Oct-2020 - 00:00,31.1,971.9,215.25,61.0,61.42,9.15,None,270.5,0.3,1.88,None,22.88,7.18,73.78,45.1,23.67,20.8
Delhi,Delhi,site_301,05-Oct-2020 - 01:00,30.85,972.08,191.75,67.75,63.15,9.25,None,259.25,0.3,1.75,None,23.18,4.03,69.47,40.22,24.15,22.27
Delhi,Delhi,site_301,05-Oct-2020 - 02:00,29.92,972.45,176.75,59.25,67.95,9.17,None,213.0,0.3,1.65,None,22.5,10.95,58.65,40.25,20.25,14.9
Delhi,Delhi,site_301,05-Oct-2020 - 03:00,29.9,972.0,167.0,57.75,67.92,9.15,None,228.5,0.3,1.82,None,22.45,21.67,77.38,58.82,13.9,17.3
Delhi,Delhi,site_301,05-Oct-2020 - 04:00,30.28,971.82,181.0,66.75,64.35,9.12,None,273.25,0.3,1.55,None,20.75,23.35,70.28,56.4,24.88,20.7
Delhi,Delhi,site_301,05-Oct-2020 - 05:00,30.18,972.1,178.5,59.5,64.92,9.3,None,272.25,0.3,1.65,None,19.52,102.92,78.03,125.4,20.57,23.3
Delhi,Delhi,site_301,05-Oct-2020 - 06:00,29.88,971.85,220.5,59.75,66.4,131.53,None,272.75,0.3,1.95,None,12.55,189.68,73.35,207.25,14.97,24.18
Delhi,Delhi,site_301,05-Oct-2020 - 07:00,30.8,972.45,264.0,68.0,62.75,388.18,None,275.75,0.38,2.08,None,24.4,156.68,65.42,184.43,17.8,27.97
Delhi,Delhi,site_301,05-Oct-2020 - 08:00,32.48,972.42,272.5,81.25,56.4,416.82,None,278.0,0.6,1.8,None,25.8,107.12,92.12,136.3,29.5,31.25
Delhi,Delhi,site_301,05-Oct-2020 - 09:00,34.75,972.03,274.5,89.0,49.32,425.18,None,273.75,0.9,2.05,None,15.43,90.97,97.47,126.03,45.92,34.98
Delhi,Delhi,site_301,05-Oct-2020 - 10:00,36.17,971.77,280.5,72.0,45.3,429.23,None,273.0,0.88,1.73,None,16.32,90.92,100.7,127.67,41.88,29.88
Delhi,Delhi,site_301,05-Oct-2020 - 11:00,37.47,971.7,261.25,65.5,41.4,389.75,None,276.5,1.38,1.88,None,12.78,59.88,97.42,100.62,50.45,21.05
Delhi,Delhi,site_301,05-Oct-2020 - 12:00,38.58,971.7,232.0,59.0,39.28,374.35,None,259.75,1.07,1.73,None,15.25,35.73,98.07,81.3,51.73,17.5
Delhi,Delhi,site_301,05-Oct-2020 - 13:00,38.9,971.65,198.25,45.0,38.3,359.62,None,269.0,1.35,1.58,None,18.28,30.85,94.03,75.18,52.58,16.3
Delhi,Delhi,site_301,05-Oct-2020 - 14:00,38.6,971.53,212.5,47.5,37.38,344.8,None,267.25,1.53,1.45,None,18.65,44.08,72.22,74.32,60.73,14.85
Delhi,Delhi,site_301,05-Oct-2020 - 15:00,37.52,971.55,221.75,47.25,39.05,353.82,None,269.0,1.52,1.38,None,16.73,43.33,59.85,67.12,80.42,15.8
Delhi,Delhi,site_301,05-Oct-2020 - 16:00,36.67,971.5,180.75,45.75,39.25,250.07,None,271.5,1.35,1.5,None,13.02,53.77,69.47,80.78,68.35,14.9
Delhi,Delhi,site_301,05-Oct-2020 - 17:00,35.88,971.7,177.75,30.5,39.88,111.22,None,273.25,1.15,2.0,None,18.8,81.35,73.35,105.8,50.62,14.9
